"_golden","jobname","morepc_gold","morepc_gold_reason","rownum","s0_coordinates","s0_hash","s0_iteration","s0_mix","s0_name","s0_simple.grainlength","s0_simple.maxdist","s1_coordinates","s1_hash","s1_iteration","s1_mix","s1_name","s1_simple.grainlength","s1_simple.maxdist"
"","tune-simple-study-1-rank-iterations","","","378","0.11_0.44_0.44","d369aff72f263bfa1e6fd02956a2f267","02","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-30.mp3","1.00_2.00","30","0.11_0.44_0.44","019e9f9196ca72b7f953a5622c2f8f95","04","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-30.mp3","1.00_2.00","30"
"","tune-simple-study-1-rank-iterations","","","379","0.11_0.44_0.44","019e9f9196ca72b7f953a5622c2f8f95","04","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-30.mp3","1.00_2.00","30","0.11_0.44_0.44","282b0fcf7776ef3e5f3f456b46f8e373","03","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3","1.00_2.00","30"
"","tune-simple-study-1-rank-iterations","","","380","0.11_0.44_0.44","dabd5642d6216df2079ae455b1ebc2b3","00","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3","2.00_4.00","30","0.11_0.44_0.44","68db91536be1c885f3130c0efcd434ca","01","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-30.mp3","2.00_4.00","30"
"","tune-simple-study-1-rank-iterations","","","381","0.11_0.44_0.44","d6f30e2acf4ff79d6295076e0770831c","02","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3","2.00_4.00","30","0.11_0.44_0.44","dabd5642d6216df2079ae455b1ebc2b3","00","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3","2.00_4.00","30"
"","tune-simple-study-1-rank-iterations","","","382","0.11_0.44_0.44","f502d27f4c53345fa71415e38a18ba59","03","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3","2.00_4.00","30","0.11_0.44_0.44","dabd5642d6216df2079ae455b1ebc2b3","00","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3","2.00_4.00","30"
"","tune-simple-study-1-rank-iterations","","","383","0.11_0.44_0.44","dabd5642d6216df2079ae455b1ebc2b3","00","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3","2.00_4.00","30","0.11_0.44_0.44","4f20000dabb4927258b11f660b302ed8","04","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-30.mp3","2.00_4.00","30"
"","tune-simple-study-1-rank-iterations","","","384","0.11_0.44_0.44","68db91536be1c885f3130c0efcd434ca","01","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-30.mp3","2.00_4.00","30","0.11_0.44_0.44","d6f30e2acf4ff79d6295076e0770831c","02","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3","2.00_4.00","30"
"","tune-simple-study-1-rank-iterations","","","385","0.11_0.44_0.44","f502d27f4c53345fa71415e38a18ba59","03","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3","2.00_4.00","30","0.11_0.44_0.44","68db91536be1c885f3130c0efcd434ca","01","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-30.mp3","2.00_4.00","30"
"","tune-simple-study-1-rank-iterations","","","386","0.11_0.44_0.44","68db91536be1c885f3130c0efcd434ca","01","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-30.mp3","2.00_4.00","30","0.11_0.44_0.44","4f20000dabb4927258b11f660b302ed8","04","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-30.mp3","2.00_4.00","30"
"","tune-simple-study-1-rank-iterations","","","387","0.11_0.44_0.44","d6f30e2acf4ff79d6295076e0770831c","02","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3","2.00_4.00","30","0.11_0.44_0.44","f502d27f4c53345fa71415e38a18ba59","03","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3","2.00_4.00","30"
"","tune-simple-study-1-rank-iterations","","","388","0.11_0.44_0.44","d6f30e2acf4ff79d6295076e0770831c","02","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3","2.00_4.00","30","0.11_0.44_0.44","4f20000dabb4927258b11f660b302ed8","04","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-30.mp3","2.00_4.00","30"
"","tune-simple-study-1-rank-iterations","","","389","0.11_0.44_0.44","4f20000dabb4927258b11f660b302ed8","04","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-30.mp3","2.00_4.00","30","0.11_0.44_0.44","f502d27f4c53345fa71415e38a18ba59","03","simple","mp3/mix-simple-coordinates-0.11_0.44_0.44-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3","2.00_4.00","30"
"","tune-simple-study-1-rank-iterations","","","390","0.17_0.17_0.67","fe03fac0293c38720beb7cbc81126118","00","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-30.mp3","0.50_1.00","30","0.17_0.17_0.67","2996f38095b7dd2077acbca22d902e2f","01","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-1-rank-iterations","","","391","0.17_0.17_0.67","ea33531e981bbe562ee3b80444b62fe1","02","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3","0.50_1.00","30","0.17_0.17_0.67","fe03fac0293c38720beb7cbc81126118","00","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-1-rank-iterations","","","392","0.17_0.17_0.67","f8665d0e3f5f6b6bf9c3d7a8a998a79c","03","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-30.mp3","0.50_1.00","30","0.17_0.17_0.67","fe03fac0293c38720beb7cbc81126118","00","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-1-rank-iterations","","","393","0.17_0.17_0.67","5272206fc399e82865a8dfc2d7c9f682","04","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-30.mp3","0.50_1.00","30","0.17_0.17_0.67","fe03fac0293c38720beb7cbc81126118","00","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-1-rank-iterations","","","394","0.17_0.17_0.67","ea33531e981bbe562ee3b80444b62fe1","02","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3","0.50_1.00","30","0.17_0.17_0.67","2996f38095b7dd2077acbca22d902e2f","01","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-1-rank-iterations","","","395","0.17_0.17_0.67","f8665d0e3f5f6b6bf9c3d7a8a998a79c","03","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-30.mp3","0.50_1.00","30","0.17_0.17_0.67","2996f38095b7dd2077acbca22d902e2f","01","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-1-rank-iterations","","","396","0.17_0.17_0.67","5272206fc399e82865a8dfc2d7c9f682","04","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-30.mp3","0.50_1.00","30","0.17_0.17_0.67","2996f38095b7dd2077acbca22d902e2f","01","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-1-rank-iterations","","","397","0.17_0.17_0.67","ea33531e981bbe562ee3b80444b62fe1","02","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3","0.50_1.00","30","0.17_0.17_0.67","f8665d0e3f5f6b6bf9c3d7a8a998a79c","03","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-1-rank-iterations","","","398","0.17_0.17_0.67","5272206fc399e82865a8dfc2d7c9f682","04","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-30.mp3","0.50_1.00","30","0.17_0.17_0.67","ea33531e981bbe562ee3b80444b62fe1","02","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-1-rank-iterations","","","399","0.17_0.17_0.67","5272206fc399e82865a8dfc2d7c9f682","04","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-30.mp3","0.50_1.00","30","0.17_0.17_0.67","f8665d0e3f5f6b6bf9c3d7a8a998a79c","03","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-1-rank-iterations","","","400","0.17_0.17_0.67","aff10b04c05b23eb6baa82ca1dfff7b2","01","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-30.mp3","1.00_2.00","30","0.17_0.17_0.67","cc4d2d024126962abd449c6fdc1907ae","00","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3","1.00_2.00","30"
"","tune-simple-study-1-rank-iterations","","","401","0.17_0.17_0.67","cc4d2d024126962abd449c6fdc1907ae","00","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3","1.00_2.00","30","0.17_0.17_0.67","211de27d8d8b1316d0d24288818bd013","02","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-30.mp3","1.00_2.00","30"
"","tune-simple-study-1-rank-iterations","","","402","0.17_0.17_0.67","efe88c82f63bfa6cf85ba10142b3da7e","03","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3","1.00_2.00","30","0.17_0.17_0.67","cc4d2d024126962abd449c6fdc1907ae","00","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3","1.00_2.00","30"
"","tune-simple-study-1-rank-iterations","","","403","0.17_0.17_0.67","cc4d2d024126962abd449c6fdc1907ae","00","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3","1.00_2.00","30","0.17_0.17_0.67","8944dc493c337fdf56048acac9bc5cf9","04","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-30.mp3","1.00_2.00","30"
"","tune-simple-study-1-rank-iterations","","","404","0.17_0.17_0.67","aff10b04c05b23eb6baa82ca1dfff7b2","01","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-30.mp3","1.00_2.00","30","0.17_0.17_0.67","211de27d8d8b1316d0d24288818bd013","02","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-30.mp3","1.00_2.00","30"
"","tune-simple-study-1-rank-iterations","","","405","0.17_0.17_0.67","aff10b04c05b23eb6baa82ca1dfff7b2","01","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-30.mp3","1.00_2.00","30","0.17_0.17_0.67","efe88c82f63bfa6cf85ba10142b3da7e","03","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3","1.00_2.00","30"
"","tune-simple-study-1-rank-iterations","","","406","0.17_0.17_0.67","aff10b04c05b23eb6baa82ca1dfff7b2","01","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-30.mp3","1.00_2.00","30","0.17_0.17_0.67","8944dc493c337fdf56048acac9bc5cf9","04","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-30.mp3","1.00_2.00","30"
"","tune-simple-study-1-rank-iterations","","","407","0.17_0.17_0.67","211de27d8d8b1316d0d24288818bd013","02","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-30.mp3","1.00_2.00","30","0.17_0.17_0.67","efe88c82f63bfa6cf85ba10142b3da7e","03","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3","1.00_2.00","30"
"","tune-simple-study-1-rank-iterations","","","408","0.17_0.17_0.67","211de27d8d8b1316d0d24288818bd013","02","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-30.mp3","1.00_2.00","30","0.17_0.17_0.67","8944dc493c337fdf56048acac9bc5cf9","04","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-30.mp3","1.00_2.00","30"
"","tune-simple-study-1-rank-iterations","","","409","0.17_0.17_0.67","8944dc493c337fdf56048acac9bc5cf9","04","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-30.mp3","1.00_2.00","30","0.17_0.17_0.67","efe88c82f63bfa6cf85ba10142b3da7e","03","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3","1.00_2.00","30"
"","tune-simple-study-1-rank-iterations","","","410","0.17_0.17_0.67","2c1ac56d7454eefca6e2e32448ebcb22","00","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3","2.00_4.00","30","0.17_0.17_0.67","e3fbf3beed6442072c16134da8926f6c","01","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-30.mp3","2.00_4.00","30"
"","tune-simple-study-1-rank-iterations","","","411","0.17_0.17_0.67","2c1ac56d7454eefca6e2e32448ebcb22","00","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3","2.00_4.00","30","0.17_0.17_0.67","3072fca01a2a4f08015029c2ac6ae567","02","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3","2.00_4.00","30"
"","tune-simple-study-1-rank-iterations","","","412","0.17_0.17_0.67","e7f26d9716aeb1eedf9ac87e1d16705a","03","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3","2.00_4.00","30","0.17_0.17_0.67","2c1ac56d7454eefca6e2e32448ebcb22","00","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3","2.00_4.00","30"
"","tune-simple-study-1-rank-iterations","","","413","0.17_0.17_0.67","856292180a6b839304bbeb51a3f0fdc1","04","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-30.mp3","2.00_4.00","30","0.17_0.17_0.67","2c1ac56d7454eefca6e2e32448ebcb22","00","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3","2.00_4.00","30"
"","tune-simple-study-1-rank-iterations","","","414","0.17_0.17_0.67","e3fbf3beed6442072c16134da8926f6c","01","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-30.mp3","2.00_4.00","30","0.17_0.17_0.67","3072fca01a2a4f08015029c2ac6ae567","02","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3","2.00_4.00","30"
"","tune-simple-study-1-rank-iterations","","","415","0.17_0.17_0.67","e3fbf3beed6442072c16134da8926f6c","01","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-30.mp3","2.00_4.00","30","0.17_0.17_0.67","e7f26d9716aeb1eedf9ac87e1d16705a","03","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3","2.00_4.00","30"
"","tune-simple-study-1-rank-iterations","","","416","0.17_0.17_0.67","856292180a6b839304bbeb51a3f0fdc1","04","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-30.mp3","2.00_4.00","30","0.17_0.17_0.67","e3fbf3beed6442072c16134da8926f6c","01","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-30.mp3","2.00_4.00","30"
"","tune-simple-study-1-rank-iterations","","","417","0.17_0.17_0.67","3072fca01a2a4f08015029c2ac6ae567","02","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3","2.00_4.00","30","0.17_0.17_0.67","e7f26d9716aeb1eedf9ac87e1d16705a","03","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3","2.00_4.00","30"
"","tune-simple-study-1-rank-iterations","","","418","0.17_0.17_0.67","3072fca01a2a4f08015029c2ac6ae567","02","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3","2.00_4.00","30","0.17_0.17_0.67","856292180a6b839304bbeb51a3f0fdc1","04","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-30.mp3","2.00_4.00","30"
"","tune-simple-study-1-rank-iterations","","","419","0.17_0.17_0.67","e7f26d9716aeb1eedf9ac87e1d16705a","03","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3","2.00_4.00","30","0.17_0.17_0.67","856292180a6b839304bbeb51a3f0fdc1","04","simple","mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-30.mp3","2.00_4.00","30"
"","tune-simple-study-1-rank-iterations","","","420","0.17_0.67_0.17","3db095f8770a63dd34d482ffb9336a75","01","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-30.mp3","0.50_1.00","30","0.17_0.67_0.17","d6145f7d13af7f1751695b495c96d47a","00","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-1-rank-iterations","","","421","0.17_0.67_0.17","a204fa94175c35a7eeb39421e92e4c40","02","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3","0.50_1.00","30","0.17_0.67_0.17","d6145f7d13af7f1751695b495c96d47a","00","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-1-rank-iterations","","","422","0.17_0.67_0.17","f32f926798157fc801da48aea16d7bee","03","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-30.mp3","0.50_1.00","30","0.17_0.67_0.17","d6145f7d13af7f1751695b495c96d47a","00","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-1-rank-iterations","","","423","0.17_0.67_0.17","436fd8385aff6b421d8d79d2c846e0c6","04","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-30.mp3","0.50_1.00","30","0.17_0.67_0.17","d6145f7d13af7f1751695b495c96d47a","00","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-1-rank-iterations","","","424","0.17_0.67_0.17","3db095f8770a63dd34d482ffb9336a75","01","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-30.mp3","0.50_1.00","30","0.17_0.67_0.17","a204fa94175c35a7eeb39421e92e4c40","02","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-1-rank-iterations","","","425","0.17_0.67_0.17","3db095f8770a63dd34d482ffb9336a75","01","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-30.mp3","0.50_1.00","30","0.17_0.67_0.17","f32f926798157fc801da48aea16d7bee","03","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-1-rank-iterations","","","426","0.17_0.67_0.17","436fd8385aff6b421d8d79d2c846e0c6","04","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-30.mp3","0.50_1.00","30","0.17_0.67_0.17","3db095f8770a63dd34d482ffb9336a75","01","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-1-rank-iterations","","","427","0.17_0.67_0.17","a204fa94175c35a7eeb39421e92e4c40","02","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3","0.50_1.00","30","0.17_0.67_0.17","f32f926798157fc801da48aea16d7bee","03","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-1-rank-iterations","","","428","0.17_0.67_0.17","436fd8385aff6b421d8d79d2c846e0c6","04","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-30.mp3","0.50_1.00","30","0.17_0.67_0.17","a204fa94175c35a7eeb39421e92e4c40","02","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-1-rank-iterations","","","429","0.17_0.67_0.17","f32f926798157fc801da48aea16d7bee","03","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-30.mp3","0.50_1.00","30","0.17_0.67_0.17","436fd8385aff6b421d8d79d2c846e0c6","04","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-30.mp3","0.50_1.00","30"
"","tune-simple-study-1-rank-iterations","","","430","0.17_0.67_0.17","7f5ef771ba7ea260bbca600f89908ac5","00","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3","1.00_2.00","30","0.17_0.67_0.17","943c92875b9a311fb2969a08644eb2dd","01","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-30.mp3","1.00_2.00","30"
"","tune-simple-study-1-rank-iterations","","","431","0.17_0.67_0.17","7f5ef771ba7ea260bbca600f89908ac5","00","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3","1.00_2.00","30","0.17_0.67_0.17","4d8a09acb948821c26abc6c3435cfbfc","02","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-30.mp3","1.00_2.00","30"
"","tune-simple-study-1-rank-iterations","","","432","0.17_0.67_0.17","7f5ef771ba7ea260bbca600f89908ac5","00","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3","1.00_2.00","30","0.17_0.67_0.17","ffdb3443980aca013ab4da0c2a83d441","03","simple","mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3","1.00_2.00","30"
