_id,_pct_missed,_judgments,_gold_case,_difficulty,_hidden,_contention,_pct_contested,_which_sound_was_more_realistic,morepc_gold,morepc_gold_reason,rownum,s0_simplegrainlength,s0_coordinates,s1_simplemaxdist,s0_name,s0_simplemaxdist,s0_mix,s1_name,s1_simplegrainlength,s1_hash,s1_iteration,s1_mix,s0_hash,s1_coordinates,s0_iteration,_golden,jobname
279849934,0.50,2,,0,false,"",0.0,"same
s1
null
s0","same
null",Sounds are the same.,1299,1.00_2.00,0.17_0.67_0.17,30,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-30.mp3,30,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-30.mp3,1.00_2.00,943c92875b9a311fb2969a08644eb2dd,01,simple,943c92875b9a311fb2969a08644eb2dd,0.17_0.67_0.17,01,True,tune-simple-study-1-rank-iterations
279849936,0.50,2,,0,false,"",0.0,"same
s1
null
s0",s1,Sound 1 is obviously a series of synthesized tones.,1300,None,None,5,mp3/mix-tones-iteration-00.mp3,None,tones,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-5.mp3,1.00_2.00,2c8261edac17527df6d0e23c9d0b91f3,01,simple,0b1f9635282b5445671290fe7205e2ac,0.17_0.67_0.17,00,True,tune-simple-study-1-rank-iterations
279849937,0.20,5,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1301,1.00_2.00,0.17_0.67_0.17,5,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-5.mp3,5,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-5.mp3,1.00_2.00,2c8261edac17527df6d0e23c9d0b91f3,01,simple,2c8261edac17527df6d0e23c9d0b91f3,0.17_0.67_0.17,01,True,tune-simple-study-1-rank-iterations
279849938,0.00,2,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1302,1.00_2.00,0.17_0.67_0.17,None,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3,15,simple,mp3/mix-tones-iteration-01.mp3,None,0881e99d24a3cb576f8e194c4314ea77,01,tones,0a1bb82b38fb5adac7bda7677723dbf4,None,02,True,tune-simple-study-1-rank-iterations
279849940,0.00,2,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1303,1.00_2.00,0.17_0.67_0.17,15,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3,15,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3,1.00_2.00,0a1bb82b38fb5adac7bda7677723dbf4,02,simple,0a1bb82b38fb5adac7bda7677723dbf4,0.17_0.67_0.17,02,True,tune-simple-study-1-rank-iterations
279849941,0.00,3,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,1304,None,None,30,mp3/mix-tones-iteration-03.mp3,None,tones,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-30.mp3,1.00_2.00,4d8a09acb948821c26abc6c3435cfbfc,02,simple,d6586c064366081bc03656b73da40eb4,0.17_0.67_0.17,03,True,tune-simple-study-1-rank-iterations
279849942,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1305,1.00_2.00,0.17_0.67_0.17,30,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-30.mp3,30,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-30.mp3,1.00_2.00,4d8a09acb948821c26abc6c3435cfbfc,02,simple,4d8a09acb948821c26abc6c3435cfbfc,0.17_0.67_0.17,02,True,tune-simple-study-1-rank-iterations
279849945,0.25,4,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1306,1.00_2.00,0.17_0.67_0.17,None,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-5.mp3,5,simple,mp3/mix-tones-iteration-01.mp3,None,0881e99d24a3cb576f8e194c4314ea77,01,tones,3a68bd1bb00f45dd9ac7a5abaa7c4199,None,02,True,tune-simple-study-1-rank-iterations
279849947,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1307,1.00_2.00,0.17_0.67_0.17,5,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-5.mp3,5,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-5.mp3,1.00_2.00,3a68bd1bb00f45dd9ac7a5abaa7c4199,02,simple,3a68bd1bb00f45dd9ac7a5abaa7c4199,0.17_0.67_0.17,02,True,tune-simple-study-1-rank-iterations
279849948,0.50,2,,0,false,"",0.0,"same
s1
null
s0",s1,Sound 1 is obviously a series of synthesized tones.,1308,None,None,15,mp3/mix-tones-iteration-01.mp3,None,tones,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,ded67b8a71c7d84e938d495ee3370593,03,simple,0881e99d24a3cb576f8e194c4314ea77,0.17_0.67_0.17,01,True,tune-simple-study-1-rank-iterations
279849949,0.00,2,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1309,1.00_2.00,0.17_0.67_0.17,15,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,15,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,ded67b8a71c7d84e938d495ee3370593,03,simple,ded67b8a71c7d84e938d495ee3370593,0.17_0.67_0.17,03,True,tune-simple-study-1-rank-iterations
279849950,0.00,0,,0,false,"",0,"",s1,Sound 1 is obviously a series of synthesized tones.,1310,None,None,30,mp3/mix-tones-iteration-04.mp3,None,tones,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3,1.00_2.00,ffdb3443980aca013ab4da0c2a83d441,03,simple,dcddb696d2dbff2d47c4ab016491afef,0.17_0.67_0.17,04,True,tune-simple-study-1-rank-iterations
279849951,0.00,1,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1311,1.00_2.00,0.17_0.67_0.17,30,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3,30,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3,1.00_2.00,ffdb3443980aca013ab4da0c2a83d441,03,simple,ffdb3443980aca013ab4da0c2a83d441,0.17_0.67_0.17,03,True,tune-simple-study-1-rank-iterations
279849952,0.00,0,,0,false,"",0,"",s1,Sound 1 is obviously a series of synthesized tones.,1312,None,None,5,mp3/mix-tones-iteration-04.mp3,None,tones,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-5.mp3,1.00_2.00,e1c0b414aa4dcf648c4d70a4d44d3267,03,simple,dcddb696d2dbff2d47c4ab016491afef,0.17_0.67_0.17,04,True,tune-simple-study-1-rank-iterations
279849953,0.50,2,,0,false,"",0.0,"same
s1
null
s0","same
null",Sounds are the same.,1313,1.00_2.00,0.17_0.67_0.17,5,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-5.mp3,5,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-5.mp3,1.00_2.00,e1c0b414aa4dcf648c4d70a4d44d3267,03,simple,e1c0b414aa4dcf648c4d70a4d44d3267,0.17_0.67_0.17,03,True,tune-simple-study-1-rank-iterations
279849954,0.14,7,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,1314,None,None,15,mp3/mix-tones-iteration-04.mp3,None,tones,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,1.00_2.00,1e660647b4d7a3bb6ed0d8506945f1cb,04,simple,dcddb696d2dbff2d47c4ab016491afef,0.17_0.67_0.17,04,True,tune-simple-study-1-rank-iterations
279849955,0.50,2,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1315,1.00_2.00,0.17_0.67_0.17,15,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,15,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,1.00_2.00,1e660647b4d7a3bb6ed0d8506945f1cb,04,simple,1e660647b4d7a3bb6ed0d8506945f1cb,0.17_0.67_0.17,04,True,tune-simple-study-1-rank-iterations
279849957,0.00,2,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1316,1.00_2.00,0.17_0.67_0.17,None,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-30.mp3,30,simple,mp3/mix-tones-iteration-00.mp3,None,0b1f9635282b5445671290fe7205e2ac,00,tones,5a3fa4b5b932183eedf023aca7e8ff05,None,04,True,tune-simple-study-1-rank-iterations
279849958,0.00,2,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1317,1.00_2.00,0.17_0.67_0.17,30,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-30.mp3,30,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-30.mp3,1.00_2.00,5a3fa4b5b932183eedf023aca7e8ff05,04,simple,5a3fa4b5b932183eedf023aca7e8ff05,0.17_0.67_0.17,04,True,tune-simple-study-1-rank-iterations
279849959,0.00,0,,0,false,"",0,"",s1,Sound 1 is obviously a series of synthesized tones.,1318,None,None,5,mp3/mix-tones-iteration-00.mp3,None,tones,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3,1.00_2.00,a52813b6842ef905d4e4d5932780a1a6,04,simple,0b1f9635282b5445671290fe7205e2ac,0.17_0.67_0.17,00,True,tune-simple-study-1-rank-iterations
279849960,0.50,2,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1319,1.00_2.00,0.17_0.67_0.17,5,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3,5,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3,1.00_2.00,a52813b6842ef905d4e4d5932780a1a6,04,simple,a52813b6842ef905d4e4d5932780a1a6,0.17_0.67_0.17,04,True,tune-simple-study-1-rank-iterations
279849961,0.00,1,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,1320,None,None,15,mp3/mix-tones-iteration-01.mp3,None,tones,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,4fc2d32d9fac89489c797bd594c20ae5,00,simple,0881e99d24a3cb576f8e194c4314ea77,0.17_0.67_0.17,01,True,tune-simple-study-1-rank-iterations
279849962,0.00,3,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1321,2.00_4.00,0.17_0.67_0.17,15,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,15,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,4fc2d32d9fac89489c797bd594c20ae5,00,simple,4fc2d32d9fac89489c797bd594c20ae5,0.17_0.67_0.17,00,True,tune-simple-study-1-rank-iterations
279849963,0.00,3,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1322,2.00_4.00,0.17_0.67_0.17,None,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3,30,simple,mp3/mix-tones-iteration-04.mp3,None,dcddb696d2dbff2d47c4ab016491afef,04,tones,210d158c9b0476d0412a28d986d4c3e6,None,00,True,tune-simple-study-1-rank-iterations
279849964,0.00,1,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1323,2.00_4.00,0.17_0.67_0.17,30,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3,30,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-30.mp3,2.00_4.00,210d158c9b0476d0412a28d986d4c3e6,00,simple,210d158c9b0476d0412a28d986d4c3e6,0.17_0.67_0.17,00,True,tune-simple-study-1-rank-iterations
279849965,0.00,5,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,1324,None,None,5,mp3/mix-tones-iteration-00.mp3,None,tones,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-5.mp3,2.00_4.00,fd22587b16714fe52caab3b003577785,00,simple,0b1f9635282b5445671290fe7205e2ac,0.17_0.67_0.17,00,True,tune-simple-study-1-rank-iterations
279849966,0.00,2,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1325,2.00_4.00,0.17_0.67_0.17,5,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-5.mp3,5,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-5.mp3,2.00_4.00,fd22587b16714fe52caab3b003577785,00,simple,fd22587b16714fe52caab3b003577785,0.17_0.67_0.17,00,True,tune-simple-study-1-rank-iterations
279849967,0.33,3,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,1326,None,None,15,mp3/mix-tones-iteration-04.mp3,None,tones,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,2.00_4.00,5df481975dc7b5a1ca670a8c2459ea35,01,simple,dcddb696d2dbff2d47c4ab016491afef,0.17_0.67_0.17,04,True,tune-simple-study-1-rank-iterations
279849968,1.00,1,,0,false,"",0.0,"s0
same
null
s1","same
null",Sounds are the same.,1327,2.00_4.00,0.17_0.67_0.17,15,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,15,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,2.00_4.00,5df481975dc7b5a1ca670a8c2459ea35,01,simple,5df481975dc7b5a1ca670a8c2459ea35,0.17_0.67_0.17,01,True,tune-simple-study-1-rank-iterations
279849969,0.00,0,,0,false,"",0,"",s1,Sound 1 is obviously a series of synthesized tones.,1328,None,None,30,mp3/mix-tones-iteration-02.mp3,None,tones,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-30.mp3,2.00_4.00,fc6643bbdb2decb44c49e61ed9b6d306,01,simple,a12a927747db44ef0122d0ecc867ad67,0.17_0.67_0.17,02,True,tune-simple-study-1-rank-iterations
279849970,0.00,1,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1329,2.00_4.00,0.17_0.67_0.17,30,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-30.mp3,30,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-30.mp3,2.00_4.00,fc6643bbdb2decb44c49e61ed9b6d306,01,simple,fc6643bbdb2decb44c49e61ed9b6d306,0.17_0.67_0.17,01,True,tune-simple-study-1-rank-iterations
279849971,0.00,4,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1330,2.00_4.00,0.17_0.67_0.17,None,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-5.mp3,5,simple,mp3/mix-tones-iteration-00.mp3,None,0b1f9635282b5445671290fe7205e2ac,00,tones,4cfb2b2cc338cd08eb080b3c6d730829,None,01,True,tune-simple-study-1-rank-iterations
279849972,0.00,2,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1331,2.00_4.00,0.17_0.67_0.17,5,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-5.mp3,5,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-5.mp3,2.00_4.00,4cfb2b2cc338cd08eb080b3c6d730829,01,simple,4cfb2b2cc338cd08eb080b3c6d730829,0.17_0.67_0.17,01,True,tune-simple-study-1-rank-iterations
279849973,0.00,1,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1332,2.00_4.00,0.17_0.67_0.17,None,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,15,simple,mp3/mix-tones-iteration-03.mp3,None,d6586c064366081bc03656b73da40eb4,03,tones,8c6a65266a0197d7804ab67bbfb843b0,None,02,True,tune-simple-study-1-rank-iterations
279849974,0.00,1,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1333,2.00_4.00,0.17_0.67_0.17,15,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,15,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,2.00_4.00,8c6a65266a0197d7804ab67bbfb843b0,02,simple,8c6a65266a0197d7804ab67bbfb843b0,0.17_0.67_0.17,02,True,tune-simple-study-1-rank-iterations
279849975,0.00,1,,0,false,"",0.0,"s0
same
null
s1",s0,Sound 2 is obviously a series of synthesized tones.,1334,2.00_4.00,0.17_0.67_0.17,None,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3,30,simple,mp3/mix-tones-iteration-01.mp3,None,0881e99d24a3cb576f8e194c4314ea77,01,tones,17d358540e9c249d6ffb5e735b85cb0c,None,02,True,tune-simple-study-1-rank-iterations
279849976,0.00,0,,0,false,"",0,"","same
null",Sounds are the same.,1335,2.00_4.00,0.17_0.67_0.17,30,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3,30,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3,2.00_4.00,17d358540e9c249d6ffb5e735b85cb0c,02,simple,17d358540e9c249d6ffb5e735b85cb0c,0.17_0.67_0.17,02,True,tune-simple-study-1-rank-iterations
279849977,0.00,3,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,1336,None,None,5,mp3/mix-tones-iteration-02.mp3,None,tones,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,2.00_4.00,c44868b0468256cb150de9cbed538d20,02,simple,a12a927747db44ef0122d0ecc867ad67,0.17_0.67_0.17,02,True,tune-simple-study-1-rank-iterations
279849978,0.00,1,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1337,2.00_4.00,0.17_0.67_0.17,5,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,5,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,2.00_4.00,c44868b0468256cb150de9cbed538d20,02,simple,c44868b0468256cb150de9cbed538d20,0.17_0.67_0.17,02,True,tune-simple-study-1-rank-iterations
279849979,0.33,6,,0,false,"",0.0,"s0
null
s1
same",s0,Sound 2 is obviously a series of synthesized tones.,1338,2.00_4.00,0.17_0.67_0.17,None,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,15,simple,mp3/mix-tones-iteration-04.mp3,None,dcddb696d2dbff2d47c4ab016491afef,04,tones,b6a7460ac1241f9e5b5569cf43901e91,None,03,True,tune-simple-study-1-rank-iterations
279849980,0.00,1,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1339,2.00_4.00,0.17_0.67_0.17,15,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,15,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,2.00_4.00,b6a7460ac1241f9e5b5569cf43901e91,03,simple,b6a7460ac1241f9e5b5569cf43901e91,0.17_0.67_0.17,03,True,tune-simple-study-1-rank-iterations
279849981,0.00,0,,0,false,"",0,"",s0,Sound 2 is obviously a series of synthesized tones.,1340,2.00_4.00,0.17_0.67_0.17,None,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3,30,simple,mp3/mix-tones-iteration-03.mp3,None,d6586c064366081bc03656b73da40eb4,03,tones,4914ac5b07c21847ed72c803bb6efe47,None,03,True,tune-simple-study-1-rank-iterations
279849982,0.00,3,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1341,2.00_4.00,0.17_0.67_0.17,30,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3,30,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3,2.00_4.00,4914ac5b07c21847ed72c803bb6efe47,03,simple,4914ac5b07c21847ed72c803bb6efe47,0.17_0.67_0.17,03,True,tune-simple-study-1-rank-iterations
279849983,0.00,3,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,1342,None,None,5,mp3/mix-tones-iteration-00.mp3,None,tones,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-5.mp3,2.00_4.00,93495132ef9e6e318732c78c04caa381,03,simple,0b1f9635282b5445671290fe7205e2ac,0.17_0.67_0.17,00,True,tune-simple-study-1-rank-iterations
279849984,0.00,2,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1343,2.00_4.00,0.17_0.67_0.17,5,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-5.mp3,5,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-5.mp3,2.00_4.00,93495132ef9e6e318732c78c04caa381,03,simple,93495132ef9e6e318732c78c04caa381,0.17_0.67_0.17,03,True,tune-simple-study-1-rank-iterations
279849985,0.00,3,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,1344,None,None,15,mp3/mix-tones-iteration-03.mp3,None,tones,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-15.mp3,2.00_4.00,37577745b1070d115876080a38c833dc,04,simple,d6586c064366081bc03656b73da40eb4,0.17_0.67_0.17,03,True,tune-simple-study-1-rank-iterations
279849986,0.00,1,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1345,2.00_4.00,0.17_0.67_0.17,15,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-15.mp3,15,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-15.mp3,2.00_4.00,37577745b1070d115876080a38c833dc,04,simple,37577745b1070d115876080a38c833dc,0.17_0.67_0.17,04,True,tune-simple-study-1-rank-iterations
279849988,0.00,3,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,1346,None,None,30,mp3/mix-tones-iteration-00.mp3,None,tones,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-30.mp3,2.00_4.00,4844164b97cfbc6efaf72aef0f164c97,04,simple,0b1f9635282b5445671290fe7205e2ac,0.17_0.67_0.17,00,True,tune-simple-study-1-rank-iterations
279849989,0.00,1,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1347,2.00_4.00,0.17_0.67_0.17,30,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-30.mp3,30,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-30.mp3,2.00_4.00,4844164b97cfbc6efaf72aef0f164c97,04,simple,4844164b97cfbc6efaf72aef0f164c97,0.17_0.67_0.17,04,True,tune-simple-study-1-rank-iterations
279849990,0.00,3,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,1348,None,None,5,mp3/mix-tones-iteration-04.mp3,None,tones,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-5.mp3,2.00_4.00,96cfec8af3e62b703db56faf227a58f7,04,simple,dcddb696d2dbff2d47c4ab016491afef,0.17_0.67_0.17,04,True,tune-simple-study-1-rank-iterations
279849991,0.00,2,,0,false,"",0.0,"same
s0
null
s1","same
null",Sounds are the same.,1349,2.00_4.00,0.17_0.67_0.17,5,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-5.mp3,5,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-5.mp3,2.00_4.00,96cfec8af3e62b703db56faf227a58f7,04,simple,96cfec8af3e62b703db56faf227a58f7,0.17_0.67_0.17,04,True,tune-simple-study-1-rank-iterations
279849992,0.50,2,,0,false,"",0.0,"s1
s0
null
same",s1,Sound 1 is obviously a series of synthesized tones.,1350,None,None,15,mp3/mix-tones-iteration-00.mp3,None,tones,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,374906e012b1ae8642cba187d1ac90b6,00,simple,0b1f9635282b5445671290fe7205e2ac,0.33_0.33_0.33,00,True,tune-simple-study-1-rank-iterations
