worker_id,external_id,judgments_count,missed_count,golds_count,agreement,forgiven_count,feedback_count,frontload_count,frontload_missed,channel,country,region,city,last_ip,flagged_at,rejected_at,approved_at,bonus,flag_reason,trust_overall,submission_rate
12384966,6090032,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
12416453,A2NPNKSW89BODS,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
12446690,A2EI075XZT9Y2S,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
12446801,A1C7Y5DGC2Q7AG,15,0,6,,0,0,0,0,amt,USA,OH,Dayton,108.253.65.11,,,,0,,1.0,300
12454293,A3Q92WMGIHEPSD,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
12488676,E4B1D4412A1870D8DD6A67EA287D2489,30,0,9,,0,0,0,0,neodev,CAN,ON,Toronto,69.165.157.33,,,,0,,1.0,300
12513828,A2D8467K5MUNYA,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
12562017,A3G9MSZVWB7W42,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
12573863,6ABFFBE341FE224D044935D48A84480F,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
12589658,6081198,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
12614235,A199L10UNISQU0,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
12656479,5118152,5,3,4,,0,0,0,0,prodege,CAN,NB,Fredericton,198.164.157.105,,,,0,,0.25,300
12849450,AVX3SWFMBEPMZ,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
12852922,2AEB254DA1DDBF750FA9E28369487118,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
12953384,navymarinemom,48,1,13,,0,0,0,0,instagc,USA,MS,Oxford,65.0.104.197,,,,0,,0.9231,300
12980675,quickfish,0,0,0,,0,0,0,0,instagc,,,,,,,,0,,1.0,0
13007231,5947607,5,0,4,,0,0,0,0,prodege,USA,DC,Washington,69.255.251.91,,,,0,,1.0,0
13094372,A1WG3KVS2YR4G0,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
13186549,Mydiamondheart,0,0,0,,0,0,0,0,cbf,,,,,,,,0,,1.0,0
13210693,6286119,5,1,4,,0,0,0,0,prodege,USA,AZ,Tucson,68.110.7.240,,,,0,,0.75,300
13233179,wxforever,5,0,4,,0,0,0,0,instagc,USA,MA,Agawam,76.118.162.187,,,,0,,1.0,0
13300701,A1159C6RKPZURE,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
13317338,6212479,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
13351230,A416CQ0FIDNFT,5,2,4,,0,0,0,0,amt,USA,IL,Waterloo,216.114.101.11,,,,0,,0.5,300
13389770,5216195,5,0,4,,0,0,0,0,prodege,CAN,AB,Calgary,96.53.23.66,,,,0,,1.0,300
13390969,6338603,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
13398777,6341633,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
13422365,A1QSV6T2K6P8NU,5,1,4,,0,0,0,0,amt,USA,TN,Memphis,75.64.176.237,,,,0,,0.75,300
13438665,6AFDE5ACABA5623C044935D48A84480F,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
13459731,A1SFZ9BHP4WSAQ,15,0,6,,0,0,0,0,amt,USA,NC,Franklin,24.246.163.58,,,,0,,1.0,300
13462511,A3DJSZ7KSUZRV0,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
13474341,6310654,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
13482671,A32J0WKL5KD8C0,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
13556741,6381161,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
13579146,6386035,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
13603541,4300252,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
13611612,6394900,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
13612574,7FAD6A33CE6935202BFA95FAD8D0CB36,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
13650793,6404973,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
13724793,A2B338ZP97RA5W,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
13762118,A1KHINRFBE6L1K,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
13763729,WDoepp,0,0,0,,0,0,0,0,instagc,,,,,,,,0,,1.0,0
13777719,A2QAI79J49YN31,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
13782749,bingozone,5,3,4,,0,0,0,0,instagc,USA,GA,Canton,166.102.231.101,,,,0,,0.25,300
13783910,A1421I54656YSD,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
13786638,6370003,20,0,7,,0,0,0,0,prodege,CAN,NS,Halifax,142.68.135.62,,,,0,,1.0,300
13795288,A5HDXDXFG8TH,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
13795372,6430464,5,0,4,,0,0,0,0,prodege,CAN,NS,Halifax,24.222.85.98,,,,0,,1.0,0
13809073,A38IZBOGFD2S9Y,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
13817500,A1BNQ6H4SJZ2X5,5,0,4,,0,0,0,0,amt,USA,CA,Atwater,108.80.242.56,,,,0,,1.0,300
13818370,A11NPNK8885N99,60,1,15,,0,0,0,0,amt,USA,IN,Indianapolis,76.252.13.55,,,,0,,0.9333,327
13829357,cashbux2010,5,2,4,,0,0,0,0,instagc,USA,MI,Roseville,108.235.5.128,,,,0,,0.5,0
13852181,MotleyCruz,10,3,5,,0,0,0,0,instagc,USA,FL,Tampa,70.126.249.63,,,,0,,0.4,300
13908004,6474163,5,2,4,,0,0,0,0,prodege,CAN,ON,London,142.89.184.59,,,,0,,0.5,0
13927742,6481946,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
13928463,A347XXV5JH19PB,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
13942638,8EAEE60033FDEF700DD4E15F98F7C799,5,4,4,,0,0,0,0,neodev,GBR,K6,Portsmouth,2.223.82.126,,,,0,,0.0,300
13948105,AULC5HR1BBHMA,10,2,5,,0,0,0,0,amt,USA,MD,Frederick,98.218.33.100,,,,0,,0.6,300
13975281,A11X2Y36GIDAR1,50,1,13,,0,0,0,0,amt,USA,MI,Vandalia,68.62.65.12,,,,0,,0.9231,300
13978463,A3SOAW80H79619,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
14000243,A2M5VW97GIYLHB,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
14022831,6508661,108,2,31,,0,0,0,0,prodege,CAN,ON,Scarborough,99.244.202.89,,,,0,,0.9355,245
14082115,6527323,20,0,7,,0,0,0,0,prodege,USA,LA,Leesville,74.193.225.40,,,,0,,1.0,300
14127437,160773,0,0,0,,0,0,0,0,vivatic,,,,,,,,0,,1.0,0
14146904,A2OWVYIPSQB0QP,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
14248353,6576783,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
14263872,6579715,20,1,7,,0,0,0,0,prodege,GBR,K3,Peterborough,94.195.12.56,,,,0,,0.8571,300
14290301,AOT04CJ43L5V1,40,1,11,,0,0,0,0,amt,USA,NY,Middletown,184.75.123.59,,,,0,,0.9091,300
14343459,6606187,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
14392456,767283,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
14395853,Seahawkz,0,0,0,,0,0,0,0,instagc,,,,,,,,0,,1.0,0
14457884,6606056,82,0,20,,0,0,0,0,prodege,USA,TX,Dallas,76.187.124.77,,,,0,,1.0,300
14499262,945870,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
14509313,A1792E2Q36AW16,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
14512428,21,0,0,0,,0,0,0,0,getpaidto,,,,,,,,0,,1.0,0
14561530,6671053,15,1,6,,0,0,0,0,prodege,USA,CO,Littleton,75.171.203.39,,,,0,,0.8333,300
14608398,A3UMKT8RU5J7DJ,20,1,7,,0,0,0,0,amt,USA,MI,Mount Pleasant,24.247.207.154,,,,0,,0.8571,300
14629474,A9AYICE1E4D87,20,1,7,,0,0,0,0,amt,USA,NJ,Sparta,24.115.69.163,,,,0,,0.8571,300
14681838,Heatfanatic,0,0,0,,0,0,0,0,instagc,,,,,,,,0,,1.0,0
14690186,A1UW7VS5OATQF2,15,0,6,,0,0,0,0,amt,USA,OH,Cleveland,76.189.207.177,,,,0,,1.0,300
14691809,A264NN7JBX4UDQ,30,1,9,,0,0,0,0,amt,USA,FL,Jacksonville,98.231.52.124,,,,0,,0.8889,300
14704291,6696362,5,3,4,,0,0,0,0,prodege,USA,TN,Fayetteville,65.5.51.87,,,,0,,0.25,300
14706117,6713710,10,1,5,,0,0,0,0,prodege,USA,FL,Marianna,67.235.166.121,,,,0,,0.8,300
14759652,kittykitty09,5,4,4,,0,0,0,0,earnthemost,USA,AR,Little Rock,99.67.218.1,,,,0,,0.0,300
14825309,A23HJNY3F7Z9CS,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
14861092,ED852C0715365D70DD6A67EA287D2489,5,3,4,,0,0,0,0,neodev,GBR,"","",94.8.124.172,,,,0,,0.25,300
14869299,Rachelle83,60,0,15,,0,0,0,0,instagc,USA,GA,Stockbridge,184.36.219.239,,,,0,,1.0,300
14899100,6740325,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
14909973,A3RWGA5U2C08RV,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
14911930,A2QQKVIN9R45N6,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
14985547,F28841B66D88D4F50FA9E28369487118,45,2,12,,0,0,0,0,neodev,USA,HI,Laie,216.228.251.228,,,,0,,0.8333,300
15009777,A37AMANTOKWVWA,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
15013685,A3HE7SE6BYC89I,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
15041845,1433,0,0,0,,0,0,0,0,golddiggergpt,,,,,,,,0,,1.0,0
15056688,Boboman,0,0,0,,0,0,0,0,instagc,,,,,,,,0,,1.0,0
15066219,iiimugglesiii,0,0,0,,0,0,0,0,instagc,,,,,,,,0,,1.0,0
15129290,AO4ZHD0B9KUNE,40,2,11,,0,0,0,0,amt,USA,CA,Monterey,198.189.58.254,,,,0,,0.8182,350
15156765,katiemdob,0,0,0,,0,0,0,0,instagc,,,,,,,,0,,1.0,0
15208052,6840456,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
15230393,A19T47XU4F2ZTD,25,0,8,,0,0,0,0,amt,USA,PA,Mount Pleasant,24.101.227.183,,,,0,,1.0,300
15237989,A27IABVBUZ9X8Z,45,0,12,,0,0,0,0,amt,USA,FL,Pompano Beach,107.196.109.146,,,,0,,1.0,300
15261011,A2AT0G92TP7HCG,45,3,12,,0,0,0,0,amt,USA,TX,Austin,75.13.90.238,,,,0,,0.75,300
15287417,6862774,5,1,4,,0,0,0,0,prodege,CAN,ON,Shelburne,206.47.9.227,,,,0,,0.75,0
15294241,A1A8A4W7MZFOV6,5,1,4,,0,0,0,0,amt,USA,AZ,Peoria,97.124.98.168,,,,0,,0.75,0
15305021,A2PVGP0VBGJEHY,7,0,5,,0,0,0,0,amt,USA,NJ,Lakewood,24.187.33.252,,,,0,,1.0,210
15336926,ACWYF9Z50PCA9,5,2,4,,0,0,0,0,amt,USA,OR,Portland,24.22.22.10,,,,0,,0.5,300
15366051,157C8BD8A9762BAA93CA06397A287A80,40,0,11,,0,0,0,0,neodev,CAN,QC,Montreal,70.29.161.173,,,,0,,1.0,300
15384665,turtliegurl39,0,0,0,,0,0,0,0,earnthemost,,,,,,,,0,,1.0,0
15406873,krazytracy,5,0,4,,0,0,0,0,instagc,USA,SC,Georgetown,65.184.100.188,,,,0,,1.0,300
15413735,A9KPCMO1J1LQF,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
15445601,ahagist,5,0,4,,0,0,0,0,instagc,USA,FL,Jacksonville,24.129.68.254,,,,0,,1.0,0
15449770,daclaw,0,0,0,,0,0,0,0,instagc,,,,,,,,0,,1.0,0
15475281,A27W3OH19JA8AL,5,1,4,,0,0,0,0,amt,USA,MI,Taylor,67.149.245.104,,,,0,,0.75,300
15504680,A20YFXPQZTPGG6,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
15516989,01F481F7C6384AFA0FA9E28369487118,35,2,10,,0,0,0,0,neodev,USA,NY,Brooklyn,108.14.254.9,,,,0,,0.8,300
15523461,AXYWBND4033L6,5,0,4,,0,0,0,0,amt,USA,MI,Ypsilanti,68.43.27.102,,,,0,,1.0,300
15527729,A33N4PXGW0ANB5,5,1,4,,0,0,0,0,amt,USA,NC,Franklin,24.246.160.173,,,,0,,0.75,0
15539326,A13CO3B2BRXQLZ,5,3,4,,0,0,0,0,amt,USA,AR,Magnolia,76.194.15.38,,,,0,,0.25,0
15595583,ABMM7PTIH9EZY,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
15621377,bpeter08,5,3,4,,0,0,0,0,instagc,USA,AR,Little Rock,99.67.218.1,,,,0,,0.25,300
15643552,forest,0,0,0,,0,0,0,0,instagc,,,,,,,,0,,1.0,0
15653413,6960939,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
15674426,fineshot2000,0,0,0,,0,0,0,0,instagc,,,,,,,,0,,1.0,0
15685755,A1X258MWJFEMTW,5,0,4,,0,0,0,0,amt,USA,MI,Grand Rapids,68.40.119.95,,,,0,,1.0,300
15696902,1613391,50,1,13,,0,0,0,0,prodege,USA,PA,Mechanicsburg,98.235.188.100,,,,0,,0.9231,300
15713921,RoseannesMullet,35,1,10,,0,0,0,0,instagc,USA,NJ,Springfield,68.44.249.78,,,,0,,0.9,300
15740545,6984712,5,0,4,,0,0,0,0,prodege,USA,TN,Chattanooga,68.60.8.87,,,,0,,1.0,300
15777983,6986677,5,2,4,,0,0,0,0,prodege,CAN,ON,Scarborough,76.65.12.59,,,,0,,0.5,300
15784842,6202696,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
15794874,A2YTOX7SEDJ1TC,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
15796975,50215D3EA7223016044935D48A84480F,40,0,11,,0,0,0,0,neodev,USA,"","",98.113.250.175,,,,0,,1.0,480
15816879,10602C38E2F86090044935D48A84480F,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
15817796,A3NN9144OLETQP,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
15820413,3B00C0FBE30EDCE40DD4E15F98F7C799,10,0,5,,0,0,0,0,neodev,GBR,J4,Clevedon,77.99.3.167,,,,0,,1.0,300
15872700,98F6D77F5767C1D6044935D48A84480F,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
15892836,A3190NYLHUY2ZH,35,0,10,,0,0,0,0,amt,USA,MS,Starkville,24.233.220.24,,,,0,,1.0,300
15901048,A19F9CLZ0XWBYR,70,3,17,,0,0,0,0,amt,USA,FL,Pompano Beach,107.196.109.146,,,,0,,0.8235,300
15904260,7033805,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
15918953,A15EZJS1DROADE,5,3,4,,0,0,0,0,amt,USA,GA,Flowery Branch,98.66.198.168,,,,0,,0.25,300
15937018,7041843,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
16007945,3852033,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
16054455,E3AACB88D5E4946B24750D543524A854,5,0,4,,0,0,0,0,neodev,CAN,QC,Montreal,98.143.215.198,,,,0,,1.0,300
16104395,A1VVTOMG4O0TIE,5,0,4,,0,0,0,0,amt,USA,NC,Raeford,75.190.252.29,,,,0,,1.0,0
16162243,187677,5,0,4,,0,0,0,0,vivatic,GBR,H9,London,81.156.73.15,,,,0,,1.0,300
16173606,7091691,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
16240897,68A573777494CC352BFA95FAD8D0CB36,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
16281226,A1Q0WMGOMYOLPN,20,0,7,,0,0,0,0,amt,USA,NY,Fulton,74.71.35.177,,,,0,,1.0,300
16290426,JCBizkit87,50,2,13,,0,0,0,0,instagc,USA,NY,Westbury,108.6.162.165,,,,0,,0.8462,300
16294191,7138505,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
16317914,shesinthekitchen,0,0,0,,0,0,0,0,instagc,,,,,,,,0,,1.0,0
16330165,A2IASXMEJ90PQY,25,0,8,,0,0,0,0,amt,USA,NJ,Hightstown,68.36.168.226,,,,0,,1.0,300
16358026,A5SII0SIVOWPD,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
16360006,7155297,30,1,9,,0,0,0,0,prodege,GBR,C7,Coventry,90.211.49.230,,,,0,,0.8889,300
16378241,AQ36OBO2GRA00,5,2,4,,0,0,0,0,amt,USA,IL,Chicago,108.233.0.38,,,,0,,0.5,300
16391171,5F58C896C3DA740B0FA9E28369487118,45,1,12,,0,0,0,0,neodev,GBR,P2,Warrington,80.2.50.166,,,,0,,0.9167,300
16396981,416DC3BAC6B01A14BD9CE4BD64DFB8C1,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
16452998,7160907,8,1,5,,0,0,0,0,prodege,USA,IN,Indianapolis,76.213.221.173,,,,0,,0.8,300
16468299,E6850B18BD23C0CE41A29D4352C72707,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
16493128,193147,0,0,0,,0,0,0,0,vivatic,,,,,,,,0,,1.0,0
16513451,7202676,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
16517443,A1EGJ0KJG2QFB4,5,0,4,,0,0,0,0,amt,USA,CA,Poway,63.175.69.81,,,,0,,1.0,300
16518683,7205345,55,0,14,,0,0,0,0,prodege,GBR,K2,Oxford,129.67.118.51,,,,0,,1.0,300
16536895,A1LRFNK3E452GS,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
16540026,194257,60,2,15,,0,0,0,0,vivatic,GBR,I6,Milton Keynes,94.13.1.249,,,,0,,0.8667,300
16542071,younessx,0,0,0,,0,0,0,0,getpaid,,,,,,,,0,,1.0,0
16567048,A37SNFHBHBPZQE,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
16591010,zizo202,5,4,4,,0,0,0,0,buxense,GBR,"","",77.92.65.163,,,,0,,0.0,300
16600780,A2LEY4X3LD8G26,5,2,4,,0,0,0,0,amt,USA,NY,Holley,66.66.86.75,,,,0,,0.5,300
16646227,D057CFF9A19F1A58DD6A67EA287D2489,10,0,5,,0,0,0,0,neodev,CAN,ON,Ottawa,70.24.175.161,,,,0,,1.0,300
16655529,A1A4KJJ4GM7MU2,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
16671312,omardebbagh,60,2,15,,0,0,0,0,buxense,USA,NV,Las Vegas,199.167.132.166,,,,0,,0.8667,300
16709519,7263451,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
16732094,AACD3MXKVW9VJ,25,0,8,,0,0,0,0,amt,USA,FL,Vero Beach,184.32.139.160,,,,0,,1.0,300
16735946,AC8E7EC77BFAA49A0722EBD04C86E00A,0,0,0,,0,0,0,0,callmemoney,,,,,,,,0,,1.0,0
16762164,6124300,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
16768747,A2NG9JHRN0AS62,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
16780556,A1L5B9TSC1LRJZ,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
16782735,54548F0B5AC720CF2BFA95FAD8D0CB36,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
16845335,A10GZ0SWBZIRBK,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
16874298,7328462,5,3,4,,0,0,0,0,prodege,USA,CO,Littleton,75.171.203.39,,,,0,,0.25,0
16917113,7231431,5,1,4,,0,0,0,0,prodege,GBR,"","",88.106.13.94,,,,0,,0.75,300
16945028,A20JA64BT9D6FR,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
16963784,1988725,5,0,4,,0,0,0,0,prodege,USA,NY,Delmar,108.4.151.4,,,,0,,1.0,300
17014467,EEA3FCD9BB9BFA536964A2442E880D82,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
17036827,A2KYGGHZDP8N8Y,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
17037727,3BBBB40CAB78A3DA24750D543524A854,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
17039711,InstagramVEVO,0,0,0,,0,0,0,0,instagc,,,,,,,,0,,1.0,0
17050267,4E1C513E05E70BD10FA9E28369487118,5,3,4,,0,0,0,0,neodev,USA,VA,Leesburg,71.62.84.224,,,,0,,0.25,300
17051075,AGQOUDGB4N87B,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
17057307,f093cf4725e7b564eb6833df56f15b47e17d9ab1,5,0,4,,0,0,0,0,coinworker,USA,GA,Snellville,108.202.64.162,,,,0,,1.0,300
17078812,C3261E958D0F4B22D88BF1C1E97518B2,5,4,4,,0,0,0,0,callmemoney,USA,IL,Chicago,173.193.202.116,,,,0,,0.0,300
17092162,A9Z40F1AYXZQT,70,2,17,,0,0,0,0,amt,USA,TX,Temple,24.242.38.227,,,,0,,0.8824,355
17095551,0F423D081C4974DD2BFA95FAD8D0CB36,55,0,14,,0,0,0,0,neodev,CAN,NL,St. John's,142.162.70.152,,,,0,,1.0,300
17107063,74FF5C3FCCC8A57A6964A2442E880D82,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
17110165,7412161,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
17126172,8A15157E3DDE001A044935D48A84480F,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
17132265,lostincapetown,0,0,0,,0,0,0,0,instagc,,,,,,,,0,,1.0,0
17155466,A1NO4LG6KGOGFD,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
17163357,A1JEJZW1U7ILEF,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
17176223,A3CQZVJVN8AVQ8,75,2,18,,0,0,0,0,amt,USA,KS,Overland Park,76.92.117.116,,,,0,,0.8889,450
17202212,7440849,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
17206872,F5266A6B22897B8A24750D543524A854,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
17221606,momoftwins52110,45,1,12,,0,0,0,0,instagc,USA,VA,Sandston,96.253.74.214,,,,0,,0.9167,300
17232052,A2YYQJ3JWA2KGD,80,0,19,,0,0,0,0,amt,USA,CA,Sonora,108.69.208.182,,,,0,,1.0,300
17255306,7460792,5,0,4,,0,0,0,0,prodege,CAN,ON,Toronto,70.42.29.3,,,,0,,1.0,300
17282206,CFA26164FAADC33A2BFA95FAD8D0CB36,30,4,9,,0,0,0,0,neodev,USA,VA,Ashburn,74.200.91.10,,,,0,,0.5556,600
17287027,98F58FD4A047477BBD9CE4BD64DFB8C1,81,0,24,,0,0,0,0,neodev,USA,IL,Lombard,173.243.120.87,,,,0,,1.0,231
17293010,01C72AFE4B9E280A93CA06397A287A80,10,2,5,,0,0,0,0,neodev,GBR,U3,Dundee,94.168.183.244,,,,0,,0.6,300
17296663,4AFD51826ADB4C9724750D543524A854,5,3,4,,0,0,0,0,neodev,USA,GA,Atlanta,74.207.235.37,,,,0,,0.25,0
17306510,97D9914B3192EBD093CA06397A287A80,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
17345433,A2OKSX6IL3U7UC,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
17348411,A12ZU22BL5VIWV,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
17348946,11945,0,0,0,,0,0,0,0,eup_slw,,,,,,,,0,,1.0,0
17367866,A1BE2EQFHHB22K,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
17394957,7510438,200,2,43,,0,0,0,0,prodege,USA,PA,Canonsburg,74.109.208.116,,,,0,,0.9535,563
17395530,swapna111,0,0,0,,0,0,0,0,instagc,,,,,,,,0,,1.0,0
17397235,945DBF52DB2780CEBD9CE4BD64DFB8C1,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
17426565,C68BDCF9FBEA9A156964A2442E880D82,37,2,11,,0,0,0,0,neodev,CAN,BC,Burnaby,70.79.19.141,,,,0,,0.8182,274
17429761,7524020,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
17434100,9CB3DBDBE54CE6102BFA95FAD8D0CB36,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
17451788,A2GZ0MWS800M6R,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
17453367,AC1ZUVOEWWZ3H,5,0,4,,0,0,0,0,amt,USA,CA,Delhi,50.13.136.133,,,,0,,1.0,0
17464674,jasmyst2,12,0,6,,0,0,0,0,instagc,USA,OH,Akron,99.109.55.45,,,,0,,1.0,240
17471726,76855C699826E27F93CA06397A287A80,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
17472752,7540151,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
17474890,7542967,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
17481757,sycotic_ninja,20,0,7,,0,0,0,0,instagc,USA,PA,Lancaster,72.95.62.107,,,,0,,1.0,300
17498552,20308,0,0,0,,0,0,0,0,point_dollars,,,,,,,,0,,1.0,0
17503644,A150O9YIKFHN9I,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
17505219,7547655,15,3,6,,0,0,0,0,prodege,GBR,F9,Hayes,90.199.153.41,,,,0,,0.5,300
17513828,7550090,35,0,10,,0,0,0,0,prodege,GBR,E4,Basildon,90.211.228.47,,,,0,,1.0,300
17533440,3B13E08CB6A1932C044935D48A84480F,5,2,4,,0,0,0,0,neodev,GBR,"","",81.158.25.248,,,,0,,0.5,300
17533801,331B254B9DB353D82BFA95FAD8D0CB36,25,0,8,,0,0,0,0,neodev,CAN,MB,Brandon,208.74.27.241,,,,0,,1.0,300
17535939,5145,10,0,5,,0,0,0,0,plusdollars,CAN,MB,Brandon,208.74.27.241,,,,0,,1.0,300
17539953,24383,30,0,9,,0,0,0,0,bitcoinget,USA,FL,Panama City Beach,24.96.43.108,,,,0,,1.0,300
17543403,2e9e5052b30028e270de938c4fc1262b8f31a963,0,0,0,,0,0,0,0,coinworker,,,,,,,,0,,1.0,0
17586619,ED0A2E95D0B3D5A50DD4E15F98F7C799,5,2,4,,0,0,0,0,neodev,USA,IL,Chicago,66.90.122.166,,,,0,,0.5,0
17587308,breedlovehoops,0,0,0,,0,0,0,0,instagc,,,,,,,,0,,1.0,0
17621752,7602704,5,3,4,,0,0,0,0,prodege,CAN,BC,Vancouver,50.92.45.219,,,,0,,0.25,0
17632529,7594350,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
