worker_id,external_id,judgments_count,missed_count,golds_count,agreement,forgiven_count,feedback_count,frontload_count,frontload_missed,channel,country,region,city,last_ip,flagged_at,rejected_at,approved_at,bonus,flag_reason,trust_overall,submission_rate
18396741,7910840,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18403568,7915934,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18404714,47419,5,0,4,,0,0,0,0,bitcoinget,USA,NY,Brentwood,68.194.15.197,,,,0,,1.0,0
18407355,7918111,15,0,6,,0,0,0,0,prodege,USA,PA,Lancaster,108.55.93.41,,,,0,,1.0,300
18407626,7917632,5,3,4,,0,0,0,0,prodege,USA,MA,Woburn,24.147.238.79,,,,0,,0.25,0
18407835,7918284,5,3,4,,0,0,0,0,prodege,GBR,N4,Stoke-on-trent,31.53.148.48,,,,0,,0.25,0
18408338,7918364,5,2,4,,0,0,0,0,prodege,CAN,BC,Surrey,207.6.88.247,,,,0,,0.5,300
18409700,4C79F1B02494630E41A29D4352C72707,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
18411277,7919752,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18412520,7E9A1E7283E4286C41A29D4352C72707,5,0,4,,0,0,0,0,neodev,USA,CA,Los Angeles,198.136.29.69,,,,0,,1.0,0
18414159,47695,25,0,8,,0,0,0,0,bitcoinget,CAN,AB,Edmonton,68.148.33.29,,,,0,,1.0,300
18417797,7921785,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18418272,7916509,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18419282,61A15B111B46AE940DD4E15F98F7C799,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
18422125,7923517,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18422131,320B5D933B6975CB6964A2442E880D82,27,0,9,,0,0,0,0,neodev,GBR,H4,Leicester,2.24.146.2,,,,0,,1.0,300
18422897,34397522EC25F711E0C76F331A7297AC,0,0,0,,0,0,0,0,callmemoney,,,,,,,,0,,1.0,0
18424562,EA262F9A6EBDB46641A29D4352C72707,10,0,5,,0,0,0,0,neodev,GBR,I2,Manchester,86.143.50.132,,,,0,,1.0,300
18425688,B7C265A0F8631F1193CA06397A287A80,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
18425758,kayelletee,25,1,8,,0,0,0,0,instagc,USA,LA,Slidell,68.186.230.30,,,,0,,0.875,300
18425951,7925128,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18426267,48083,15,3,6,,0,0,0,0,bitcoinget,GBR,H5,Loughborough,86.6.71.2,,,,0,,0.5,300
18426717,48114,5,4,4,,0,0,0,0,bitcoinget,USA,AZ,Scottsdale,98.165.213.7,,,,0,,0.0,0
18428560,7925267,25,2,8,,0,0,0,0,prodege,GBR,L9,Sheffield,143.167.174.111,,,,0,,0.75,300
18429076,7925502,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18430161,7927154,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18431667,14823,0,0,0,,0,0,0,0,eup_slw,,,,,,,,0,,1.0,0
18436201,236792,15,0,6,,0,0,0,0,vivatic,GBR,G5,Canterbury,92.20.171.228,,,,0,,1.0,300
18438158,23BD144097E369476964A2442E880D82,5,4,4,,0,0,0,0,neodev,GBR,G6,Hull,77.86.70.90,,,,0,,0.0,0
18439640,7930509,15,3,6,,0,0,0,0,prodege,GBR,Q4,Worcester,78.145.108.135,,,,0,,0.5,300
18440001,788236AE6FCEDC7793CA06397A287A80,5,3,4,,0,0,0,0,neodev,GBR,H9,London,64.79.101.170,,,,0,,0.25,300
18443005,48691,0,0,0,,0,0,0,0,bitcoinget,,,,,,,,0,,1.0,0
18444178,7932156,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18444433,50AC9C1909EBFC0193CA06397A287A80,30,1,9,,0,0,0,0,neodev,GBR,"","",87.114.150.102,,,,0,,0.8889,300
18444561,7932776,15,3,6,,0,0,0,0,prodege,GBR,N9,Swindon,82.22.24.99,,,,0,,0.5,300
18444666,7932548,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18444702,A3F9ZIUMKNV4N8,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
18444756,7923597,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18444768,40B10A8A8DA8701A044935D48A84480F,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
18444852,48761,0,0,0,,0,0,0,0,bitcoinget,,,,,,,,0,,1.0,0
18444854,48762,0,0,0,,0,0,0,0,bitcoinget,,,,,,,,0,,1.0,0
18444863,7933054,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18444939,17E3B810C6A9F2900DD4E15F98F7C799,0,0,0,,0,0,0,0,neodev,,,,,,,,0,,1.0,0
18444948,7932871,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18444973,6866054,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18444986,7932585,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18445065,7883191,0,0,0,,0,0,0,0,prodege,,,,,,,,0,,1.0,0
18451583,A2NS34OPB8BCP,0,0,0,,0,0,0,0,amt,,,,,,,,0,,1.0,0
